,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
14,10,15,MANIFESTO,"Tyler, The Creator",1335062,https://open.spotify.com/track/6qouBO0wJtYc3k7DfKRUBx,18,11,6qouBO0wJtYc3k7DfKRUBx,0.454,0.866,0.121,https://api.spotify.com/v1/audio-analysis/6qouBO0wJtYc3k7DfKRUBx,175123,6qouBO0wJtYc3k7DfKRUBx,0.0067,2,0.167,-5.348,1,0.391,92.463,4,https://api.spotify.com/v1/tracks/6qouBO0wJtYc3k7DfKRUBx,audio_features,spotify:track:6qouBO0wJtYc3k7DfKRUBx,0.518,"['hip hop', 'rap']"
18,11,19,WILSHIRE,"Tyler, The Creator",1111561,https://open.spotify.com/track/1pbbsI2KGPOMu0HmuGccBu,18,12,1pbbsI2KGPOMu0HmuGccBu,0.555,0.712,0.0451,https://api.spotify.com/v1/audio-analysis/1pbbsI2KGPOMu0HmuGccBu,515865,1pbbsI2KGPOMu0HmuGccBu,5.14e-06,1,0.182,-7.446,1,0.323,78.958,4,https://api.spotify.com/v1/tracks/1pbbsI2KGPOMu0HmuGccBu,audio_features,spotify:track:1pbbsI2KGPOMu0HmuGccBu,0.555,"['hip hop', 'rap']"
20,12,21,RISE!,"Tyler, The Creator",1105460,https://open.spotify.com/track/4Hta7Oy5W9HD0UgT1P8PPV,18,13,4Hta7Oy5W9HD0UgT1P8PPV,0.766,0.814,0.044,https://api.spotify.com/v1/audio-analysis/4Hta7Oy5W9HD0UgT1P8PPV,203588,4Hta7Oy5W9HD0UgT1P8PPV,1.08e-05,2,0.195,-3.367,1,0.0733,108.07,4,https://api.spotify.com/v1/tracks/4Hta7Oy5W9HD0UgT1P8PPV,audio_features,spotify:track:4Hta7Oy5W9HD0UgT1P8PPV,0.481,"['hip hop', 'rap']"
8,13,9,Kiss Me More (feat. SZA),Doja Cat,1735528,https://open.spotify.com/track/3DarAbFujv6eYNliUTyqtz,15,14,3DarAbFujv6eYNliUTyqtz,0.764,0.705,0.259,https://api.spotify.com/v1/audio-analysis/3DarAbFujv6eYNliUTyqtz,208667,3DarAbFujv6eYNliUTyqtz,8.92e-05,8,0.12,-3.463,1,0.0284,110.97,4,https://api.spotify.com/v1/tracks/3DarAbFujv6eYNliUTyqtz,audio_features,spotify:track:3DarAbFujv6eYNliUTyqtz,0.781,"['dance pop', 'pop', 'pop rap']"
9,14,10,You Right,Doja Cat,1574035,https://open.spotify.com/track/0k4d5YPDr1r7FX77VdqWez,15,15,0k4d5YPDr1r7FX77VdqWez,0.828,0.621,0.0164,https://api.spotify.com/v1/audio-analysis/0k4d5YPDr1r7FX77VdqWez,186173,0k4d5YPDr1r7FX77VdqWez,0.00233,8,0.0845,-6.414,1,0.0565,128.986,4,https://api.spotify.com/v1/tracks/0k4d5YPDr1r7FX77VdqWez,audio_features,spotify:track:0k4d5YPDr1r7FX77VdqWez,0.436,"['dance pop', 'pop', 'pop rap']"
13,15,14,Ain't Shit,Doja Cat,1413486,https://open.spotify.com/track/5lAnYvAIkSDNXqfo7DyFUm,15,16,5lAnYvAIkSDNXqfo7DyFUm,0.855,0.488,0.506,https://api.spotify.com/v1/audio-analysis/5lAnYvAIkSDNXqfo7DyFUm,174253,5lAnYvAIkSDNXqfo7DyFUm,0.0,3,0.347,-4.601,1,0.208,124.097,4,https://api.spotify.com/v1/tracks/5lAnYvAIkSDNXqfo7DyFUm,audio_features,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,0.619,"['dance pop', 'pop', 'pop rap']"
22,16,23,I Don't Do Drugs (feat. Ariana Grande),Doja Cat,1087283,https://open.spotify.com/track/0FFsgUoFibYISzMxuGS61W,15,17,0FFsgUoFibYISzMxuGS61W,0.683,0.615,0.222,https://api.spotify.com/v1/audio-analysis/0FFsgUoFibYISzMxuGS61W,188893,0FFsgUoFibYISzMxuGS61W,8.25e-06,5,0.154,-5.737,1,0.0966,77.014,4,https://api.spotify.com/v1/tracks/0FFsgUoFibYISzMxuGS61W,audio_features,spotify:track:0FFsgUoFibYISzMxuGS61W,0.45,"['dance pop', 'pop', 'pop rap']"
24,17,25,Need To Know,Doja Cat,1024630,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi,15,18,3Vi5XqYrmQgOYBajMWSvCi,0.664,0.609,0.304,https://api.spotify.com/v1/audio-analysis/3Vi5XqYrmQgOYBajMWSvCi,210560,3Vi5XqYrmQgOYBajMWSvCi,0.0,1,0.0926,-6.509,1,0.0707,130.041,4,https://api.spotify.com/v1/tracks/3Vi5XqYrmQgOYBajMWSvCi,audio_features,spotify:track:3Vi5XqYrmQgOYBajMWSvCi,0.194,"['dance pop', 'pop', 'pop rap']"
1,18,2,good 4 u,Olivia Rodrigo,2252689,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG,11,19,4ZtFanR9U6ndgddUvNcjcG,0.563,0.664,0.335,https://api.spotify.com/v1/audio-analysis/4ZtFanR9U6ndgddUvNcjcG,178147,4ZtFanR9U6ndgddUvNcjcG,0.0,9,0.0849,-5.044,1,0.154,166.928,4,https://api.spotify.com/v1/tracks/4ZtFanR9U6ndgddUvNcjcG,audio_features,spotify:track:4ZtFanR9U6ndgddUvNcjcG,0.688,['pop']
16,19,17,deja vu,Olivia Rodrigo,1169370,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,11,20,6HU7h9RYOaPRFeh0R3UeAr,0.442,0.612,0.584,https://api.spotify.com/v1/audio-analysis/6HU7h9RYOaPRFeh0R3UeAr,215507,6HU7h9RYOaPRFeh0R3UeAr,5.7e-06,2,0.37,-7.222,1,0.112,180.917,4,https://api.spotify.com/v1/tracks/6HU7h9RYOaPRFeh0R3UeAr,audio_features,spotify:track:6HU7h9RYOaPRFeh0R3UeAr,0.178,['pop']
23,20,24,traitor,Olivia Rodrigo,1037121,https://open.spotify.com/track/5CZ40GBx1sQ9agT82CLQCT,11,21,5CZ40GBx1sQ9agT82CLQCT,0.38,0.339,0.691,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227,5CZ40GBx1sQ9agT82CLQCT,0.0,3,0.12,-7.885,1,0.0338,100.607,4,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,audio_features,spotify:track:5CZ40GBx1sQ9agT82CLQCT,0.0849,['pop']
19,21,20,RAPSTAR,Polo G,1106086,https://open.spotify.com/track/18vXApRmJSgQ6wG2ll9AOg,5,22,18vXApRmJSgQ6wG2ll9AOg,0.789,0.536,0.41,https://api.spotify.com/v1/audio-analysis/18vXApRmJSgQ6wG2ll9AOg,165926,18vXApRmJSgQ6wG2ll9AOg,0.0,6,0.129,-6.862,1,0.242,81.039,4,https://api.spotify.com/v1/tracks/18vXApRmJSgQ6wG2ll9AOg,audio_features,spotify:track:18vXApRmJSgQ6wG2ll9AOg,0.437,['chicago rap']
17,22,18,Levitating (feat. DaBaby),Dua Lipa,1165249,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,3,23,5nujrmhLynf4yMoMtj8AQF,0.702,0.825,0.00883,https://api.spotify.com/v1/audio-analysis/5nujrmhLynf4yMoMtj8AQF,203064,5nujrmhLynf4yMoMtj8AQF,0.0,6,0.0674,-3.787,0,0.0601,102.977,4,https://api.spotify.com/v1/tracks/5nujrmhLynf4yMoMtj8AQF,audio_features,spotify:track:5nujrmhLynf4yMoMtj8AQF,0.915,"['dance pop', 'pop', 'uk pop']"
25,23,26,MOMMA TALK,"Tyler, The Creator",956744,https://open.spotify.com/track/2HrRwAKgIzjTeuKoaj4akH,18,24,2HrRwAKgIzjTeuKoaj4akH,0.488,0.59,0.696,https://api.spotify.com/v1/audio-analysis/2HrRwAKgIzjTeuKoaj4akH,70927,2HrRwAKgIzjTeuKoaj4akH,0.0,0,0.661,-6.319,1,0.247,96.446,5,https://api.spotify.com/v1/tracks/2HrRwAKgIzjTeuKoaj4akH,audio_features,spotify:track:2HrRwAKgIzjTeuKoaj4akH,0.498,"['hip hop', 'rap']"
26,24,27,SAFARI,"Tyler, The Creator",928646,https://open.spotify.com/track/09xpQPfKWdio1wx6v17dGa,18,25,09xpQPfKWdio1wx6v17dGa,0.471,0.71,0.0618,https://api.spotify.com/v1/audio-analysis/09xpQPfKWdio1wx6v17dGa,177743,09xpQPfKWdio1wx6v17dGa,1.7e-06,1,0.338,-6.462,0,0.213,80.453,4,https://api.spotify.com/v1/tracks/09xpQPfKWdio1wx6v17dGa,audio_features,spotify:track:09xpQPfKWdio1wx6v17dGa,0.599,"['hip hop', 'rap']"
27,25,28,BLESSED,"Tyler, The Creator",927988,https://open.spotify.com/track/2X5m6irq8boS50Efx4oWew,18,26,2X5m6irq8boS50Efx4oWew,0.336,0.613,0.389,https://api.spotify.com/v1/audio-analysis/2X5m6irq8boS50Efx4oWew,57667,2X5m6irq8boS50Efx4oWew,9.99e-05,8,0.765,-7.869,1,0.123,40.319,4,https://api.spotify.com/v1/tracks/2X5m6irq8boS50Efx4oWew,audio_features,spotify:track:2X5m6irq8boS50Efx4oWew,0.741,"['hip hop', 'rap']"
171,26,172,See You Again (feat. Kali Uchis),"Tyler, The Creator",249708,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB,18,27,7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,0.371,https://api.spotify.com/v1/audio-analysis/7KA4W4McWYRpgf0fWsJZWB,180387,7KA4W4McWYRpgf0fWsJZWB,7.49e-06,6,0.109,-9.222,1,0.0959,78.558,4,https://api.spotify.com/v1/tracks/7KA4W4McWYRpgf0fWsJZWB,audio_features,spotify:track:7KA4W4McWYRpgf0fWsJZWB,0.62,"['hip hop', 'rap']"
177,27,178,EARFQUAKE,"Tyler, The Creator",246719,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,18,28,5hVghJ4KaYES3BFUATCYn0,0.554,0.498,0.23,https://api.spotify.com/v1/audio-analysis/5hVghJ4KaYES3BFUATCYn0,190067,5hVghJ4KaYES3BFUATCYn0,5.98e-06,9,0.795,-8.866,1,0.0685,79.635,4,https://api.spotify.com/v1/tracks/5hVghJ4KaYES3BFUATCYn0,audio_features,spotify:track:5hVghJ4KaYES3BFUATCYn0,0.413,"['hip hop', 'rap']"
31,28,32,Woman,Doja Cat,864796,https://open.spotify.com/track/6Uj1ctrBOjOas8xZXGqKk4,15,29,6Uj1ctrBOjOas8xZXGqKk4,0.824,0.764,0.0888,https://api.spotify.com/v1/audio-analysis/6Uj1ctrBOjOas8xZXGqKk4,172627,6Uj1ctrBOjOas8xZXGqKk4,0.00294,5,0.117,-4.175,0,0.0854,107.998,4,https://api.spotify.com/v1/tracks/6Uj1ctrBOjOas8xZXGqKk4,audio_features,spotify:track:6Uj1ctrBOjOas8xZXGqKk4,0.881,"['dance pop', 'pop', 'pop rap']"
37,29,38,Get Into It (Yuh),Doja Cat,751498,https://open.spotify.com/track/0W6I02J9xcqK8MtSeosEXb,15,30,0W6I02J9xcqK8MtSeosEXb,0.912,0.655,0.315,https://api.spotify.com/v1/audio-analysis/0W6I02J9xcqK8MtSeosEXb,138293,0W6I02J9xcqK8MtSeosEXb,3.39e-05,8,0.0894,-6.029,0,0.162,91.942,4,https://api.spotify.com/v1/tracks/0W6I02J9xcqK8MtSeosEXb,audio_features,spotify:track:0W6I02J9xcqK8MtSeosEXb,0.793,"['dance pop', 'pop', 'pop rap']"
38,30,39,Naked,Doja Cat,748236,https://open.spotify.com/track/0CsR9Y9SnC6ZWmekmVqSHz,15,31,0CsR9Y9SnC6ZWmekmVqSHz,0.733,0.862,0.374,https://api.spotify.com/v1/audio-analysis/0CsR9Y9SnC6ZWmekmVqSHz,223560,0CsR9Y9SnC6ZWmekmVqSHz,0.00247,7,0.131,-5.736,1,0.197,111.076,4,https://api.spotify.com/v1/tracks/0CsR9Y9SnC6ZWmekmVqSHz,audio_features,spotify:track:0CsR9Y9SnC6ZWmekmVqSHz,0.536,"['dance pop', 'pop', 'pop rap']"
40,31,41,Payday (feat. Young Thug),Doja Cat,727906,https://open.spotify.com/track/2HolBGR6tpiWI80MXoV1dJ,15,32,2HolBGR6tpiWI80MXoV1dJ,0.619,0.707,0.0366,https://api.spotify.com/v1/audio-analysis/2HolBGR6tpiWI80MXoV1dJ,212947,2HolBGR6tpiWI80MXoV1dJ,7.54e-05,1,0.13,-5.791,1,0.0499,168.995,4,https://api.spotify.com/v1/tracks/2HolBGR6tpiWI80MXoV1dJ,audio_features,spotify:track:2HolBGR6tpiWI80MXoV1dJ,0.558,"['dance pop', 'pop', 'pop rap']"
46,32,47,Love To Dream,Doja Cat,649533,https://open.spotify.com/track/6Q9IUoBTNLHgBib1FSFGbj,15,33,6Q9IUoBTNLHgBib1FSFGbj,0.734,0.45,0.597,https://api.spotify.com/v1/audio-analysis/6Q9IUoBTNLHgBib1FSFGbj,216853,6Q9IUoBTNLHgBib1FSFGbj,7.33e-06,6,0.0964,-7.075,1,0.0824,135.067,4,https://api.spotify.com/v1/tracks/6Q9IUoBTNLHgBib1FSFGbj,audio_features,spotify:track:6Q9IUoBTNLHgBib1FSFGbj,0.529,"['dance pop', 'pop', 'pop rap']"
48,33,49,Options (feat. JID),Doja Cat,635175,https://open.spotify.com/track/1ayV64ur8VWgc6OPtPRl1q,15,34,1ayV64ur8VWgc6OPtPRl1q,0.842,0.522,0.293,https://api.spotify.com/v1/audio-analysis/1ayV64ur8VWgc6OPtPRl1q,159160,1ayV64ur8VWgc6OPtPRl1q,6.91e-05,7,0.107,-7.844,1,0.0985,132.986,4,https://api.spotify.com/v1/tracks/1ayV64ur8VWgc6OPtPRl1q,audio_features,spotify:track:1ayV64ur8VWgc6OPtPRl1q,0.285,"['dance pop', 'pop', 'pop rap']"
49,34,50,Been Like This,Doja Cat,615579,https://open.spotify.com/track/7y3xU9vEC1s8DSuuoSYKih,15,35,7y3xU9vEC1s8DSuuoSYKih,0.678,0.531,0.126,https://api.spotify.com/v1/audio-analysis/7y3xU9vEC1s8DSuuoSYKih,177373,7y3xU9vEC1s8DSuuoSYKih,3.44e-05,10,0.377,-5.029,1,0.0374,99.008,4,https://api.spotify.com/v1/tracks/7y3xU9vEC1s8DSuuoSYKih,audio_features,spotify:track:7y3xU9vEC1s8DSuuoSYKih,0.176,"['dance pop', 'pop', 'pop rap']"
52,35,53,Imagine,Doja Cat,586864,https://open.spotify.com/track/5CC5krEgwJXuoA0F9scOFg,15,36,5CC5krEgwJXuoA0F9scOFg,0.82,0.656,0.209,https://api.spotify.com/v1/audio-analysis/5CC5krEgwJXuoA0F9scOFg,148253,5CC5krEgwJXuoA0F9scOFg,0.0339,8,0.124,-5.537,0,0.0399,143.059,4,https://api.spotify.com/v1/tracks/5CC5krEgwJXuoA0F9scOFg,audio_features,spotify:track:5CC5krEgwJXuoA0F9scOFg,0.698,"['dance pop', 'pop', 'pop rap']"
59,36,60,Alone,Doja Cat,518486,https://open.spotify.com/track/45Nc6nYgV3yBvAeRaZt689,15,37,45Nc6nYgV3yBvAeRaZt689,0.691,0.656,0.543,https://api.spotify.com/v1/audio-analysis/45Nc6nYgV3yBvAeRaZt689,228867,45Nc6nYgV3yBvAeRaZt689,1.22e-05,8,0.095,-5.864,0,0.172,169.973,4,https://api.spotify.com/v1/tracks/45Nc6nYgV3yBvAeRaZt689,audio_features,spotify:track:45Nc6nYgV3yBvAeRaZt689,0.746,"['dance pop', 'pop', 'pop rap']"
79,37,80,Streets,Doja Cat,407799,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,15,38,60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,0.208,https://api.spotify.com/v1/audio-analysis/60ynsPSSKe6O3sfwRnIBRf,226987,60ynsPSSKe6O3sfwRnIBRf,0.0371,11,0.337,-8.433,1,0.0828,90.028,4,https://api.spotify.com/v1/tracks/60ynsPSSKe6O3sfwRnIBRf,audio_features,spotify:track:60ynsPSSKe6O3sfwRnIBRf,0.19,"['dance pop', 'pop', 'pop rap']"
35,38,36,favorite crime,Olivia Rodrigo,779371,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,11,39,5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,0.866,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667,5JCoSi02qi3jJeHdZXMmR8,0.0,9,0.147,-10.497,1,0.0364,172.929,4,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,audio_features,spotify:track:5JCoSi02qi3jJeHdZXMmR8,0.218,['pop']
36,39,37,happier,Olivia Rodrigo,773861,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,11,40,2tGvwE8GcFKwNdAXMnlbfl,0.395,0.443,0.765,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,175933,2tGvwE8GcFKwNdAXMnlbfl,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,audio_features,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,0.338,['pop']
39,40,40,drivers license,Olivia Rodrigo,728379,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,11,41,5wANPM4fQCJwkGd4rN57mH,0.561,0.431,0.768,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,5wANPM4fQCJwkGd4rN57mH,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,audio_features,spotify:track:5wANPM4fQCJwkGd4rN57mH,0.137,['pop']
41,41,42,brutal,Olivia Rodrigo,727229,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,11,42,6SRsiMl7w1USE4mFqrOhHC,0.672,0.526,0.0311,https://api.spotify.com/v1/audio-analysis/6SRsiMl7w1USE4mFqrOhHC,143747,6SRsiMl7w1USE4mFqrOhHC,1.37e-06,4,0.28,-6.446,1,0.0599,123.999,4,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,audio_features,spotify:track:6SRsiMl7w1USE4mFqrOhHC,0.28,['pop']
50,42,51,"jealousy, jealousy",Olivia Rodrigo,612679,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,11,43,0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,0.198,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160,0MMyJUC3WNnFS1lit5pTjk,0.0,10,0.0614,-6.334,0,0.116,163.929,4,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,audio_features,spotify:track:0MMyJUC3WNnFS1lit5pTjk,0.699,['pop']
58,43,59,enough for you,Olivia Rodrigo,519296,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e,11,44,2TOzTqQXNmR2zDJXihjZ2e,0.638,0.259,0.753,https://api.spotify.com/v1/audio-analysis/2TOzTqQXNmR2zDJXihjZ2e,202827,2TOzTqQXNmR2zDJXihjZ2e,0.0,7,0.219,-10.706,1,0.0898,88.485,4,https://api.spotify.com/v1/tracks/2TOzTqQXNmR2zDJXihjZ2e,audio_features,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,0.269,['pop']
70,44,71,"1 step forward, 3 steps back",Olivia Rodrigo,452467,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg,11,45,4wcBRRpIfesgcyUtis7PEg,0.473,0.203,0.941,https://api.spotify.com/v1/audio-analysis/4wcBRRpIfesgcyUtis7PEg,163587,4wcBRRpIfesgcyUtis7PEg,0.0,2,0.126,-12.627,1,0.102,168.884,4,https://api.spotify.com/v1/tracks/4wcBRRpIfesgcyUtis7PEg,audio_features,spotify:track:4wcBRRpIfesgcyUtis7PEg,0.419,['pop']
88,45,89,hope ur ok,Olivia Rodrigo,384585,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3,11,46,1zejeOnykpCoyVSit6Bwp3,0.443,0.298,0.388,https://api.spotify.com/v1/audio-analysis/1zejeOnykpCoyVSit6Bwp3,209560,1zejeOnykpCoyVSit6Bwp3,1e-05,0,0.103,-12.181,1,0.0644,77.253,4,https://api.spotify.com/v1/tracks/1zejeOnykpCoyVSit6Bwp3,audio_features,spotify:track:1zejeOnykpCoyVSit6Bwp3,0.172,['pop']
15,46,16,Bad Habits,Ed Sheeran,1259918,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE,1,47,6PQ88X9TkUIAUIZJHW2upE,0.808,0.897,0.0469,https://api.spotify.com/v1/audio-analysis/6PQ88X9TkUIAUIZJHW2upE,231041,6PQ88X9TkUIAUIZJHW2upE,3.14e-05,11,0.364,-3.712,0,0.0348,126.026,4,https://api.spotify.com/v1/tracks/6PQ88X9TkUIAUIZJHW2upE,audio_features,spotify:track:6PQ88X9TkUIAUIZJHW2upE,0.591,"['pop', 'uk pop']"
21,47,22,MONTERO (Call Me By Your Name),Lil Nas X,1093957,https://open.spotify.com/track/67BtfxlNbhBmCDR2L2l8qd,1,48,67BtfxlNbhBmCDR2L2l8qd,0.61,0.508,0.297,https://api.spotify.com/v1/audio-analysis/67BtfxlNbhBmCDR2L2l8qd,137876,67BtfxlNbhBmCDR2L2l8qd,0.0,8,0.384,-6.682,0,0.152,178.818,4,https://api.spotify.com/v1/tracks/67BtfxlNbhBmCDR2L2l8qd,audio_features,spotify:track:67BtfxlNbhBmCDR2L2l8qd,0.758,"['lgbtq+ hip hop', 'pop rap']"
