,TrackID,Position,TrackName,Artist,Streams,URL,Appears,Rank,SongIDs,Danceability,Energy,Acousticness,Analysis_URL,Duration_MS,Spotify_Song_ID,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,Time_Signature,Track_Href,Search_Type,URI,Valence,Artist_Genres
158,16,159,Boom,Polo G,229958,https://open.spotify.com/track/6vQnpXl0KvwTfLpIhoOLHc,14,17,6vQnpXl0KvwTfLpIhoOLHc,0.738,0.658,0.0344,https://api.spotify.com/v1/audio-analysis/6vQnpXl0KvwTfLpIhoOLHc,126625,6vQnpXl0KvwTfLpIhoOLHc,0.0,5,0.419,-7.44,0,0.269,128.208,4,https://api.spotify.com/v1/tracks/6vQnpXl0KvwTfLpIhoOLHc,audio_features,spotify:track:6vQnpXl0KvwTfLpIhoOLHc,0.39,['chicago rap']
166,17,167,Bloody Canvas,Polo G,225630,https://open.spotify.com/track/7Cj3tnMCpXpHgE8CIISbGq,14,18,7Cj3tnMCpXpHgE8CIISbGq,0.772,0.48,0.242,https://api.spotify.com/v1/audio-analysis/7Cj3tnMCpXpHgE8CIISbGq,265404,7Cj3tnMCpXpHgE8CIISbGq,0.0,6,0.0975,-11.392,0,0.46,91.047,4,https://api.spotify.com/v1/tracks/7Cj3tnMCpXpHgE8CIISbGq,audio_features,spotify:track:7Cj3tnMCpXpHgE8CIISbGq,0.339,['chicago rap']
183,18,184,Heart of a Giant (with Rod Wave),Polo G,217131,https://open.spotify.com/track/6Q7Tv7ZxmoOokvuPchcaO1,14,19,6Q7Tv7ZxmoOokvuPchcaO1,0.802,0.588,0.498,https://api.spotify.com/v1/audio-analysis/6Q7Tv7ZxmoOokvuPchcaO1,168765,6Q7Tv7ZxmoOokvuPchcaO1,0.0,8,0.111,-6.768,1,0.137,87.501,4,https://api.spotify.com/v1/tracks/6Q7Tv7ZxmoOokvuPchcaO1,audio_features,spotify:track:6Q7Tv7ZxmoOokvuPchcaO1,0.522,['chicago rap']
8,19,9,favorite crime,Olivia Rodrigo,908257,https://open.spotify.com/track/5JCoSi02qi3jJeHdZXMmR8,11,20,5JCoSi02qi3jJeHdZXMmR8,0.369,0.272,0.866,https://api.spotify.com/v1/audio-analysis/5JCoSi02qi3jJeHdZXMmR8,152667,5JCoSi02qi3jJeHdZXMmR8,0.0,9,0.147,-10.497,1,0.0364,172.929,4,https://api.spotify.com/v1/tracks/5JCoSi02qi3jJeHdZXMmR8,audio_features,spotify:track:5JCoSi02qi3jJeHdZXMmR8,0.218,['pop']
9,20,10,happier,Olivia Rodrigo,897222,https://open.spotify.com/track/2tGvwE8GcFKwNdAXMnlbfl,11,21,2tGvwE8GcFKwNdAXMnlbfl,0.395,0.443,0.765,https://api.spotify.com/v1/audio-analysis/2tGvwE8GcFKwNdAXMnlbfl,175933,2tGvwE8GcFKwNdAXMnlbfl,9.67e-06,6,0.0839,-9.72,1,0.133,168.924,3,https://api.spotify.com/v1/tracks/2tGvwE8GcFKwNdAXMnlbfl,audio_features,spotify:track:2tGvwE8GcFKwNdAXMnlbfl,0.338,['pop']
11,21,12,brutal,Olivia Rodrigo,842912,https://open.spotify.com/track/6SRsiMl7w1USE4mFqrOhHC,11,22,6SRsiMl7w1USE4mFqrOhHC,0.672,0.526,0.0311,https://api.spotify.com/v1/audio-analysis/6SRsiMl7w1USE4mFqrOhHC,143747,6SRsiMl7w1USE4mFqrOhHC,1.37e-06,4,0.28,-6.446,1,0.0599,123.999,4,https://api.spotify.com/v1/tracks/6SRsiMl7w1USE4mFqrOhHC,audio_features,spotify:track:6SRsiMl7w1USE4mFqrOhHC,0.28,['pop']
12,22,13,drivers license,Olivia Rodrigo,809914,https://open.spotify.com/track/5wANPM4fQCJwkGd4rN57mH,11,23,5wANPM4fQCJwkGd4rN57mH,0.561,0.431,0.768,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013,5wANPM4fQCJwkGd4rN57mH,1.42e-05,10,0.106,-8.81,1,0.0578,143.875,4,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,audio_features,spotify:track:5wANPM4fQCJwkGd4rN57mH,0.137,['pop']
17,23,18,"jealousy, jealousy",Olivia Rodrigo,695194,https://open.spotify.com/track/0MMyJUC3WNnFS1lit5pTjk,11,24,0MMyJUC3WNnFS1lit5pTjk,0.695,0.575,0.198,https://api.spotify.com/v1/audio-analysis/0MMyJUC3WNnFS1lit5pTjk,173160,0MMyJUC3WNnFS1lit5pTjk,0.0,10,0.0614,-6.334,0,0.116,163.929,4,https://api.spotify.com/v1/tracks/0MMyJUC3WNnFS1lit5pTjk,audio_features,spotify:track:0MMyJUC3WNnFS1lit5pTjk,0.699,['pop']
22,24,23,enough for you,Olivia Rodrigo,634037,https://open.spotify.com/track/2TOzTqQXNmR2zDJXihjZ2e,11,25,2TOzTqQXNmR2zDJXihjZ2e,0.638,0.259,0.753,https://api.spotify.com/v1/audio-analysis/2TOzTqQXNmR2zDJXihjZ2e,202827,2TOzTqQXNmR2zDJXihjZ2e,0.0,7,0.219,-10.706,1,0.0898,88.485,4,https://api.spotify.com/v1/tracks/2TOzTqQXNmR2zDJXihjZ2e,audio_features,spotify:track:2TOzTqQXNmR2zDJXihjZ2e,0.269,['pop']
29,25,30,"1 step forward, 3 steps back",Olivia Rodrigo,552777,https://open.spotify.com/track/4wcBRRpIfesgcyUtis7PEg,11,26,4wcBRRpIfesgcyUtis7PEg,0.473,0.203,0.941,https://api.spotify.com/v1/audio-analysis/4wcBRRpIfesgcyUtis7PEg,163587,4wcBRRpIfesgcyUtis7PEg,0.0,2,0.126,-12.627,1,0.102,168.884,4,https://api.spotify.com/v1/tracks/4wcBRRpIfesgcyUtis7PEg,audio_features,spotify:track:4wcBRRpIfesgcyUtis7PEg,0.419,['pop']
43,26,44,hope ur ok,Olivia Rodrigo,471668,https://open.spotify.com/track/1zejeOnykpCoyVSit6Bwp3,11,27,1zejeOnykpCoyVSit6Bwp3,0.443,0.298,0.388,https://api.spotify.com/v1/audio-analysis/1zejeOnykpCoyVSit6Bwp3,209560,1zejeOnykpCoyVSit6Bwp3,1e-05,0,0.103,-12.181,1,0.0644,77.253,4,https://api.spotify.com/v1/tracks/1zejeOnykpCoyVSit6Bwp3,audio_features,spotify:track:1zejeOnykpCoyVSit6Bwp3,0.172,['pop']
58,27,59,Welcome to the Internet,Bo Burnham,386206,https://open.spotify.com/track/25AvaE23MXl06YRtQcQoJS,8,28,25AvaE23MXl06YRtQcQoJS,0.665,0.527,0.663,https://api.spotify.com/v1/audio-analysis/25AvaE23MXl06YRtQcQoJS,275999,25AvaE23MXl06YRtQcQoJS,0.0,2,0.306,-8.588,0,0.429,94.711,3,https://api.spotify.com/v1/tracks/25AvaE23MXl06YRtQcQoJS,audio_features,spotify:track:25AvaE23MXl06YRtQcQoJS,0.219,['comic']
60,28,61,All Eyes On Me,Bo Burnham,379251,https://open.spotify.com/track/3rV5y8rcQrwRt9fWGLmjOQ,8,29,3rV5y8rcQrwRt9fWGLmjOQ,0.352,0.424,0.733,https://api.spotify.com/v1/audio-analysis/3rV5y8rcQrwRt9fWGLmjOQ,302951,3rV5y8rcQrwRt9fWGLmjOQ,2.3e-05,6,0.0664,-10.131,1,0.0394,127.047,4,https://api.spotify.com/v1/tracks/3rV5y8rcQrwRt9fWGLmjOQ,audio_features,spotify:track:3rV5y8rcQrwRt9fWGLmjOQ,0.141,['comic']
88,29,89,Look Who’s Inside Again,Bo Burnham,306620,https://open.spotify.com/track/7d8dqy6GbiUqotcTSs0jXg,8,30,7d8dqy6GbiUqotcTSs0jXg,0.643,0.331,0.761,https://api.spotify.com/v1/audio-analysis/7d8dqy6GbiUqotcTSs0jXg,83422,7d8dqy6GbiUqotcTSs0jXg,0.0,2,0.373,-9.235,1,0.0387,160.006,3,https://api.spotify.com/v1/tracks/7d8dqy6GbiUqotcTSs0jXg,audio_features,spotify:track:7d8dqy6GbiUqotcTSs0jXg,0.648,['comic']
106,30,107,Shit,Bo Burnham,273623,https://open.spotify.com/track/2xQShwyOMYlX10w8dxbFX1,8,31,2xQShwyOMYlX10w8dxbFX1,0.939,0.687,0.058,https://api.spotify.com/v1/audio-analysis/2xQShwyOMYlX10w8dxbFX1,78426,2xQShwyOMYlX10w8dxbFX1,0.0,10,0.101,-5.215,1,0.126,120.022,4,https://api.spotify.com/v1/tracks/2xQShwyOMYlX10w8dxbFX1,audio_features,spotify:track:2xQShwyOMYlX10w8dxbFX1,0.936,['comic']
127,31,128,Goodbye,Bo Burnham,253668,https://open.spotify.com/track/6tfPsgvkgbGHWGwq2PpzCI,8,32,6tfPsgvkgbGHWGwq2PpzCI,0.725,0.308,0.604,https://api.spotify.com/v1/audio-analysis/6tfPsgvkgbGHWGwq2PpzCI,249428,6tfPsgvkgbGHWGwq2PpzCI,0.0,7,0.121,-9.941,1,0.039,126.061,4,https://api.spotify.com/v1/tracks/6tfPsgvkgbGHWGwq2PpzCI,audio_features,spotify:track:6tfPsgvkgbGHWGwq2PpzCI,0.154,['comic']
147,32,148,Content,Bo Burnham,238681,https://open.spotify.com/track/7av3s72hOwmgzA2VE5pWDa,8,33,7av3s72hOwmgzA2VE5pWDa,0.774,0.848,0.00231,https://api.spotify.com/v1/audio-analysis/7av3s72hOwmgzA2VE5pWDa,96416,7av3s72hOwmgzA2VE5pWDa,3.32e-06,9,0.0953,-6.106,1,0.0347,115.01,4,https://api.spotify.com/v1/tracks/7av3s72hOwmgzA2VE5pWDa,audio_features,spotify:track:7av3s72hOwmgzA2VE5pWDa,0.716,['comic']
148,33,149,That Funny Feeling,Bo Burnham,237655,https://open.spotify.com/track/7uCq4vBPffjaTMlE8EQzJD,8,34,7uCq4vBPffjaTMlE8EQzJD,0.545,0.277,0.764,https://api.spotify.com/v1/audio-analysis/7uCq4vBPffjaTMlE8EQzJD,301111,7uCq4vBPffjaTMlE8EQzJD,0.0,4,0.372,-11.7,1,0.0392,75.763,4,https://api.spotify.com/v1/tracks/7uCq4vBPffjaTMlE8EQzJD,audio_features,spotify:track:7uCq4vBPffjaTMlE8EQzJD,0.389,['comic']
182,34,183,Comedy,Bo Burnham,219394,https://open.spotify.com/track/2AziR5bWTpniyTm2GQNer7,8,35,2AziR5bWTpniyTm2GQNer7,0.47,0.565,0.465,https://api.spotify.com/v1/audio-analysis/2AziR5bWTpniyTm2GQNer7,319714,2AziR5bWTpniyTm2GQNer7,0.0,5,0.225,-8.43,1,0.173,180.061,4,https://api.spotify.com/v1/tracks/2AziR5bWTpniyTm2GQNer7,audio_features,spotify:track:2AziR5bWTpniyTm2GQNer7,0.351,['comic']
37,35,38,m y . l i f e (with 21 Savage & Morray),J. Cole,501324,https://open.spotify.com/track/1D3z6HTiQsNmZxjl7F7eoG,6,36,1D3z6HTiQsNmZxjl7F7eoG,0.597,0.587,0.0622,https://api.spotify.com/v1/audio-analysis/1D3z6HTiQsNmZxjl7F7eoG,218802,1D3z6HTiQsNmZxjl7F7eoG,0.0,7,0.214,-7.026,0,0.137,140.021,4,https://api.spotify.com/v1/tracks/1D3z6HTiQsNmZxjl7F7eoG,audio_features,spotify:track:1D3z6HTiQsNmZxjl7F7eoG,0.0753,"['conscious hip hop', 'north carolina hip hop', 'rap']"
45,36,46,p r i d e . i s . t h e . d e v i l (with Lil Baby),J. Cole,455338,https://open.spotify.com/track/5W8jRrZ6tWrTrqnKRtIQBf,6,37,5W8jRrZ6tWrTrqnKRtIQBf,0.861,0.656,0.104,https://api.spotify.com/v1/audio-analysis/5W8jRrZ6tWrTrqnKRtIQBf,218210,5W8jRrZ6tWrTrqnKRtIQBf,0.0,4,0.0986,-7.867,0,0.425,88.967,4,https://api.spotify.com/v1/tracks/5W8jRrZ6tWrTrqnKRtIQBf,audio_features,spotify:track:5W8jRrZ6tWrTrqnKRtIQBf,0.331,"['conscious hip hop', 'north carolina hip hop', 'rap']"
68,37,69,No Role Modelz,J. Cole,335261,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,6,38,62vpWI1CHwFy7tMIcSStl8,0.692,0.521,0.301,https://api.spotify.com/v1/audio-analysis/62vpWI1CHwFy7tMIcSStl8,292987,62vpWI1CHwFy7tMIcSStl8,0.0,10,0.0565,-8.465,0,0.33,100.45,4,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8,audio_features,spotify:track:62vpWI1CHwFy7tMIcSStl8,0.463,"['conscious hip hop', 'north carolina hip hop', 'rap']"
75,38,76,All Girls Are The Same,Juice WRLD,323866,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,6,39,4VXIryQMWpIdGgYR4TrjT1,0.671,0.529,0.0769,https://api.spotify.com/v1/audio-analysis/4VXIryQMWpIdGgYR4TrjT1,165820,4VXIryQMWpIdGgYR4TrjT1,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,https://api.spotify.com/v1/tracks/4VXIryQMWpIdGgYR4TrjT1,audio_features,spotify:track:4VXIryQMWpIdGgYR4TrjT1,0.203,"['chicago rap', 'melodic rap']"
86,39,87,a m a r i,J. Cole,308026,https://open.spotify.com/track/2cnKST6T9qUo2i907lm8zX,6,40,2cnKST6T9qUo2i907lm8zX,0.725,0.713,0.127,https://api.spotify.com/v1/audio-analysis/2cnKST6T9qUo2i907lm8zX,148421,2cnKST6T9qUo2i907lm8zX,0.0,4,0.617,-6.173,0,0.187,65.988,4,https://api.spotify.com/v1/tracks/2cnKST6T9qUo2i907lm8zX,audio_features,spotify:track:2cnKST6T9qUo2i907lm8zX,0.207,"['conscious hip hop', 'north carolina hip hop', 'rap']"
89,40,90,Lucid Dreams,Juice WRLD,306145,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,6,41,285pBltuF7vW8TeWk8hdRR,0.511,0.566,0.349,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,285pBltuF7vW8TeWk8hdRR,0.0,6,0.34,-7.23,0,0.2,83.903,4,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,audio_features,spotify:track:285pBltuF7vW8TeWk8hdRR,0.218,"['chicago rap', 'melodic rap']"
94,41,95,Come & Go (with Marshmello),Juice WRLD,298057,https://open.spotify.com/track/2Y0wPrPQBrGhoLn14xRYCG,6,42,2Y0wPrPQBrGhoLn14xRYCG,0.625,0.814,0.0172,https://api.spotify.com/v1/audio-analysis/2Y0wPrPQBrGhoLn14xRYCG,205485,2Y0wPrPQBrGhoLn14xRYCG,0.0,0,0.158,-5.181,1,0.0657,144.991,4,https://api.spotify.com/v1/tracks/2Y0wPrPQBrGhoLn14xRYCG,audio_features,spotify:track:2Y0wPrPQBrGhoLn14xRYCG,0.535,"['chicago rap', 'melodic rap']"
95,42,96,Wishing Well,Juice WRLD,296783,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv,6,43,2U5WueTLIK5WJLD7mvDODv,0.65,0.613,0.00336,https://api.spotify.com/v1/audio-analysis/2U5WueTLIK5WJLD7mvDODv,194621,2U5WueTLIK5WJLD7mvDODv,0.0,9,0.267,-6.13,0,0.128,149.972,4,https://api.spotify.com/v1/tracks/2U5WueTLIK5WJLD7mvDODv,audio_features,spotify:track:2U5WueTLIK5WJLD7mvDODv,0.0804,"['chicago rap', 'melodic rap']"
111,43,112,Robbery,Juice WRLD,269748,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ,6,44,6Hj9jySrnFppAI0sEMCZpJ,0.685,0.692,0.328,https://api.spotify.com/v1/audio-analysis/6Hj9jySrnFppAI0sEMCZpJ,240051,6Hj9jySrnFppAI0sEMCZpJ,0.0,2,0.153,-5.122,1,0.0457,159.966,5,https://api.spotify.com/v1/tracks/6Hj9jySrnFppAI0sEMCZpJ,audio_features,spotify:track:6Hj9jySrnFppAI0sEMCZpJ,0.578,"['chicago rap', 'melodic rap']"
173,44,174,Bandit (with YoungBoy Never Broke Again),Juice WRLD,222387,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd,6,45,6Gg1gjgKi2AK4e0qzsR7sd,0.474,0.631,0.0687,https://api.spotify.com/v1/audio-analysis/6Gg1gjgKi2AK4e0qzsR7sd,189323,6Gg1gjgKi2AK4e0qzsR7sd,0.0,5,0.132,-5.884,0,0.343,180.051,4,https://api.spotify.com/v1/tracks/6Gg1gjgKi2AK4e0qzsR7sd,audio_features,spotify:track:6Gg1gjgKi2AK4e0qzsR7sd,0.425,"['chicago rap', 'melodic rap']"
175,45,176,MIDDLE CHILD,J. Cole,222006,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,6,46,2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,0.149,https://api.spotify.com/v1/audio-analysis/2JvzF1RMd7lE3KmFlsyZD8,213594,2JvzF1RMd7lE3KmFlsyZD8,0.0,8,0.271,-11.713,1,0.276,123.984,4,https://api.spotify.com/v1/tracks/2JvzF1RMd7lE3KmFlsyZD8,audio_features,spotify:track:2JvzF1RMd7lE3KmFlsyZD8,0.463,"['conscious hip hop', 'north carolina hip hop', 'rap']"
186,46,187,i n t e r l u d e,J. Cole,215335,https://open.spotify.com/track/08LwMWf5Tcfsd752EPzFV0,6,47,08LwMWf5Tcfsd752EPzFV0,0.77,0.574,0.0617,https://api.spotify.com/v1/audio-analysis/08LwMWf5Tcfsd752EPzFV0,133022,08LwMWf5Tcfsd752EPzFV0,0.0,1,0.104,-5.525,1,0.106,98.962,3,https://api.spotify.com/v1/tracks/08LwMWf5Tcfsd752EPzFV0,audio_features,spotify:track:08LwMWf5Tcfsd752EPzFV0,0.104,"['conscious hip hop', 'north carolina hip hop', 'rap']"
25,47,26,Having Our Way (feat. Drake),Migos,614443,https://open.spotify.com/track/2NM0qHzx4Ohy8iXHEEgwlO,5,48,2NM0qHzx4Ohy8iXHEEgwlO,0.927,0.538,0.0312,https://api.spotify.com/v1/audio-analysis/2NM0qHzx4Ohy8iXHEEgwlO,278191,2NM0qHzx4Ohy8iXHEEgwlO,0.0,1,0.0945,-3.917,1,0.116,125.983,4,https://api.spotify.com/v1/tracks/2NM0qHzx4Ohy8iXHEEgwlO,audio_features,spotify:track:2NM0qHzx4Ohy8iXHEEgwlO,0.221,"['atl hip hop', 'pop rap', 'rap', 'trap']"
